creating an lstm...	
missing seed text, using uniform probability over first character	
--------------------------	
b0,On,1,55,0
3,83bd,On,1,57,100
3,83e1,Of,1,61,0
3,83e1,Of,1,50,0
3,83e1,On,1,66,100
3,83e1,On,1,56,100
3,83f1,Of,1,57,0
3,83f1,On,1,62,100
3,83f1,Of,1,56,0
3,83f1,On,1,52,100
3,840e,Of,1,52,0
3,840e,On,1,51,100
3,846a,Of,1,55,0
3,846c,On,1,56,100
3,848f,Of,1,55,0
3,848f,On,1,50,100
3,84a6,Of,1,59,0
3,84b7,On,1,62,100
3,84b7,On,1,53,100
3,84dc,Of,1,54,0
3,84dc,On,1,56,100
3,84fb,Of,1,55,0
3,84fb,On,1,52,100
3,8510,Of,1,54,0
3,8510,On,1,50,100
3,8524,Of,1,54,0
3,8524,On,1,50,100
3,8525,Of,1,54,0
3,8525,On,1,56,100
3,853d,Of,1,56,0
3,8548,On,1,55,100
3,8548,Of,1,57,0
3,8548,On,1,55,100
3,8550,Of,1,59,0
3,8550,Of,1,50,0
3,8562,On,1,52,100
3,8562,On,1,61,100
3,8562,On,1,60,100
3,857c,Of,1,52,0
3,857c,On,1,58,100
3,859f,Of,1,54,0
3,859f,On,1,54,100
3,85a8,Of,1,56,0
3,85a8,On,1,59,100
3,85c5,Of,1,51,0
3,85c5,On,1,54,100
3,85d8,Of,1,56,0
3,85d8,On,1,64,100
3,85d8,Of,1,66,0
3,85d8,On,1,64,100
3,85d8,On,1,57,100
3,85f6,Of,1,68,0
3,85f6,On,1,74,100
3,85f6,Of,1,56,0
3,85f6,On,1,68,100
3,8627,Of,1,55,0
3,8627,On,1,50,100
3,8636,Of,1,52,0
3,8636,On,1,55,100
3,8645,Of,1,59,0
3,8645,On,1,64,100
3,8645,Of,1,52,0
3,8645,On,1,59,100
3,865e,Of,1,54,0
3,865e,On,1,56,100
3,8668,Of,1,65,0
3,8676,Of,1,66,0
3,8676,Of,1,59,0
3,8676,Of,1,66,0
3,8676,On,1,62,100
3,8676,Of,1,57,0
3,8676,On,1,54,100
3,8683,Of,1,59,0
3,8683,On,1,54,100
3,869d,Of,1,51,0
3,86ac,Of,1,60,0
3,86c4,On,1,57,100
3,86c4,Of,1,59,0
3,86c4,On,1,53,100
3,86dc,Of,1,56,0
3,86e0,Of,1,52,0
3,86f3,Of,1,61,0
3,86f3,Of,1,68,0
3,86f3,On,1,67,100
3,86f3,On,1,54,100
3,86fb,Of,1,56,0
3,86fb,On,1,60,100
3,8703,Of,1,57,0
3,8703,On,1,58,100
3,8718,Of,1,56,0
3,8718,On,1,59,100
3,8739,On,1,59,100
3,8739,On,1,54,100
3,874b,Of,1,59,0
3,874b,On,1,58,100
3,8758,Of,1,54,0
3,8766,On,1,56,100
3,8766,Of,1,56,0
3,8766,On,1,52,100
3,878c,Of,1,66,0
3,878c,Of,1,54,0
3,878c,On,1,56,100
3,878c,On,1,53,100
3,879a,Of,1,54,0
3,879a,On,1,54,100
3,87af,Of,1,59,0
3,87af,On,1,59,100
3,87db,Of,1,57,0
3,87db,On,1,50,100
3,8811,Of,1,51,0
3,8811,On,1,54,100
3,8816,Of,1,56,0
3,8816,On,1,56,100
3,8820,Of,1,56,0
3,882a,On,1,55,100
3,8841,Of,1,54,0
3,8841,On,1,52,100
3,8858,Of,1,52,0
3,8858,On,1,53,100
3,8858,Of,1,62,0
3,8861,Of,1,54,0
3,8861,On,1,52,100
3,8861,Of,1,52,0
3,8861,On,1,56,100
3,886f,Of,1,67,0
3,886f,On,1,66,100
3,886f,Of,1,54,0
3,886f,On,1,53,100
3,886f,Of,1,69,0
3,886f,On,1,81,100
3,886f,Of,1,47,0
3,8875,Of,1,54,0
3,8875,On,1,57,100
3,889,Of,1,76,0
3,889,Of,1,76,0
3,889,Of,1,56,0
3,889,On,1,76,100
3,889,On,1,85,100
3,8897,Of,1,50,0
3,889a,Of,1,81,0
3,889a,On,1,81,100
3,889a,On,1,50,100
3,889a,Of,1,54,0
3,889a,On,1,56,100
3,88ce,Of,1,77,0
3,88ce,Of,1,78,0
3,88ce,On,1,81,100
3,88ce,On,1,84,100
3,88ee,Of,1,71,0
3,88ee,On,1,76,100
3,892c,Of,1,73,0
3,892c,Of,1,73,0
3,892c,On,1,85,100
3,892c,On,1,76,100
3,895,Of,1,46,0
3,895,On,1,47,100
3,8965,Of,1,74,0
3,8965,On,1,74,100
3,8965,Of,1,50,0
3,8965,On,1,54,100
3,897c,Of,1,65,0
3,89c5,Of,1,79,0
3,89c5,On,1,73,100
3,89c5,On,1,54,100
3,89ec,Of,1,49,0
3,89f0,On,1,67,100
3,89f0,On,1,67,100
3,89f0,Of,1,66,0
3,89f0,On,1,66,100
3,89f0,Of,1,69,0
3,89f0,On,1,67,100
3,89f0,Of,1,61,0
3,89f0,On,1,56,100
3,8c12,Of,1,62,0
3,8c12,On,1,62,100
3,8c12,Of,1,64,0
3,8c12,On,1,65,100
3,8c12,On,1,65,100
3,8c12,Of,1,68,0
3,8c12,On,1,69,100
3,8c12,Of,1,49,0
3,8c12,On,1,54,100
3,8c2,Of,1,46,0
3,8c2,On,1,47,100
3,8c2f,Of,1,49,0
3,8c2f,On,1,49,100
3,8c38,Of,1,49,0
3,8c38,On,1,49,100
3,8c40,Of,1,75,0
3,8c40,On,1,76,100
3,8c40,Of,1,64,0
3,8c40,On,1,64,100
3,8c60,Of,1,49,0
3,8c60,On,1,47,100
3,8c83,Of,1,49,0
3,8c83,On,1,49,100
3,8c82,Of,1,65,0
3,8c7,Of,1,47,0
3,8c7,On,1,49,100
3,8c82,Of,1,49,0
3,8c82,On,1,47,100
3,8c95,Of,1,49,0
3,8c95,On,1,49,100
3,8ca6,Of,1,48,0
3,8cb,Of,1,67,0
3,8cb3,Of,1,51,0
3,8ccc,On,1,52,100
3,8cdc,Of,1,51,0
3,8ce0,Of,1,52,0
3,8ce0,On,1,56,100
3,8ce4,Of,1,55,0
3,8ce4,On,1,52,100
3,8cfe,Of,1,52,0
3,8a1c,On,1,54,100
3,8a25,Of,1,50,0
3,8a25,On,1,51,100
3,8a25,Of,1,61,0
3,8a25,Of,1,59,0
3,8a25,On,1,65,100
3,8a25,On,1,66,100
3,8a25,Of,1,50,0
3,8a25,On,1,60,100
3,8a25,Of,1,56,0
3,8a25,On,1,52,100
3,8a3,Of,1,64,0
3,8a3b,On,1,54,100
3,8a50,Of,1,56,0
3,8a50,On,1,52,100
3,8a65,Of,1,50,0
3,8a79,On,1,50,100
3,8a85,Of,1,66,0
3,8a85,Of,1,54,0
3,8a85,On,1,52,100
3,8a85,Of,1,62,0
3,8a85,On,1,67,100
3,8a85,Of,1,55,0
3,8a85,On,1,56,100
3,8a85,Of,1,56,0
3,8a85,On,1,57,100
3,8a93,Of,1,54,0
3,8a93,On,1,55,100
3,8aa5,Of,1,54,0
3,8aa5,On,1,51,100
3,8ab5,Of,1,58,0
3,8ab5,On,1,63,100
3,8ac9,Of,1,60,0
3,8ada,On,1,69,100
3,8ada,On,1,59,100
3,8af7,Of,1,53,0
3,8af7,On,1,54,100
3,8b02,Of,1,52,0
3,8b02,On,1,55,100
3,8b1,Of,1,51,0
3,8b1,On,1,55,100
3,8b1e,Of,1,57,0
3,8b1e,On,1,59,100
3,8b1e,Of,1,54,0
3,8b1e,On,1,56,100
3,8b3a,Of,1,55,0
3,8b3a,On,1,56,100
3,8b79,Of,1,56,0
3,8b79,On,1,56,100
3,8b96,Of,1,59,0
3,8b96,On,1,57,100
3,8ba0,Of,1,54,0
3,8ba0,On,1,51,100
3,8bc7,Of,1,52,0
3,8bc7,On,1,54,100
3,8bdb,Of,1,55,0
3,8bdb,On,1,54,100
3,8c14,On,1,52,100
3,8c28,Of,1,54,0
3,8c28,On,1,69,100
3,8c28,Of,1,57,0
3,8c28,On,1,59,100
3,8c44,Of,1,56,0
3,8c44,On,1,54,100
3,8c45,Of,1,54,0
3,8c45,On,1,52,100
3,8c59,Of,1,52,0
3,8c6b,On,1,52,100
3,8c84,Of,1,52,0
3,8c84,On,1,50,100
3,8ca6,Of,1,57,0
3,8ca6,On,1,55,100
3,8cff,Of,1,52,0
3,8cff,On,1,51,100
3,8d18,Of,1,52,0
3,8d18,On,1,54,100
3,8d23,Of,1,54,0
3,8d23,On,1,50,100
3,8d31,Of,1,52,0
3,8d31,On,1,52,100
3,8d46,Of,1,52,0
3,8d46,On,1,52,100
3,8d57,Of,1,56,0
3,8d57,On,1,59,100
3,8d75,On,1,52,100
3,8d75,On,1,51,100
3,8d82,Of,1,56,0
3,8d82,On,1,59,100
3,8d97,Of,1,54,0
3,8d97,On,1,54,100
3,8da2,Of,1,54,0
3,8da2,On,1,54,100
3,8db6,Of,1,59,0
3,8db6,On,1,59,100
3,8dc,Of,1,52,0
3,8dc,On,1,52,100
3,8dce,Of,1,62,0
3,8dd5,Of,1,66,0
3,8dd5,Of,1,60,0
3,8dd5,On,1,56,100
3,8dd5,On,1,52,100
3,8de9,Of,1,52,0
3,8de9,On,1,59,100
3,8e06,Of,1,50,0
3,8e06,On,1,50,100
3,8e18,Of,1,56,0
3,8e1c,On,1,54,100
3,8e2f,Of,1,57,0
3,8e2f,On,1,55,100
3,8e53,Of,1,52,0
3,8e53,On,1,54,100
3,8e8,Of,1,51,0
3,8e8,On,1,50,100
3,8e89,Of,1,56,0
3,8e89,On,1,52,100
3,8e96,Of,1,50,0
3,8e96,On,1,52,100
3,8ecc,Of,1,50,0
3,8ecc,On,1,50,100
3,8efa,Of,1,60,0
3,8efa,Of,1,54,0
3,8f07,Of,1,62,0
3,8f07,On,1,66,100
3,8f07,Of,1,58,0
3,8f07,On,1,63,100
3,8f17,Of,1,67,0
3,8f17,On,1,65,100
3,8f17,Of,1,51,0
3,8f17,On,1,59,100
3,8f3,Of,1,59,0
3,8f3,On,1,59,100
3,8f3,Of,1,54,0
3,8f3,On,1,54,100
3,90f,Of,1,58,0
3,90f,On,1,52,100
3,912f,Of,1,52,0
3,912f,On,1,66,100
3,912f,Of,1,56,0
3,912f,On,1,55,100
3,912f,Of,1,54,0
3,912f,On,1,52,100
3,916c,Of,1,51,0
3,916c,On,1,55,100
3,916c,Of,1,55,0
3,916c,On,1,59,100
3,916c,Of,1,64,0
3,916c,Of,1,55,0
3,916c,On,1,59,100
3,916c,On,1,50,100
3,917a,Of,1,54,0
3,917a,On,1,50,100
3,919d,Of,1,56,0
3,919d,On,1,59,100
3,91b6,Of,1,56,0
3,91c5,On,1,52,100
3,91e0,Of,1,56,0
3,91e0,On,1,54,100
3,91ee,Of,1,62,0
3,91ee,On,1,59,100
3,91ee,Of,1,50,0
3,91ee,Of,1,56,0
3,91ee,Of,1,59,0
3,91ee,Of,1,56,0
3,91ee,On,1,53,100
3,91ee,On,1,55,100
3,91ee,On,1,57,100
3,9235,Of,1,55,0
3,9235,On,1,55,100
3,9235,Of,1,52,0
3,9235,On,1,52,100
3,9235,Of,1,58,0
3,9235,On,1,59,100
3,9235,On,1,57,100
3,9243,Of,1,54,0
3,9243,On,1,57,100
3,9243,Of,1,53,0
3,9243,On,1,51,100
3,9243,Of,1,50,0
3,9243,On,1,51,100
3,9243,Of,1,64,0
3,9243,On,1,65,100
3,9243,Of,1,56,0
3,9243,On,1,55,100
3,927c,Of,1,50,0
3,927c,On,1,52,100
3,927f,Of,1,59,0
3,927f,On,1,50,100
3,929e,Of,1,59,0
3,929e,On,1,61,100
3,929e,Of,1,65,0
3,929e,Of,1,58,0
3,929e,On,1,68,100
3,929e,On,1,63,100
3,929e,Of,1,59,0
3,929e,On,1,66,100
3,929e,Of,1,66,0
3,92a1,Of,1,55,0
3,92a1,On,1,52,100
3,92c2,Of,1,53,0
3,92c2,On,1,55,100
3,92da,Of,1,54,0
3,92da,On,1,69,100
3,92da,Of,1,67,0
3,92da,On,1,68,100
3,92da,On,1,50,100
3,92da,On,1,49,100
3,92fe,Of,1,66,0
3,92fe,On,1,73,100
3,92fe,Of,1,67,0
3,92fe,Of,1,66,0
3,92fe,Of,1,64,0
3,92fe,On,1,44,100
3,92fe,Of,1,76,0
3,92fe,On,1,61,100
3,92fe,Of,1,63,0
3,92fe,On,1,65,100
3,92fe,Of,1,49,0
3,92fe,On,1,49,100
3,941,Of,1,78,0
3,9410,On,1,65,100
3,9410,Of,1,75,0
3,9414,Of,1,47,0
3,9414,On,1,48,100
3,943a,Of,1,69,0
3,943a,On,1,73,100
3,943a,Of,1,66,0
3,943a,On,1,68,100
3,943a,Of,1,55,0
3,943a,On,1,64,100
3,945a,Of,1,57,0
3,945a,On,1,52,100
3,9470,Of,1,52,0
3,9470,On,1,54,100
3,9485,Of,1,56,0
3,9485,On,1,66,100
3,9485,On,1,61,100
3,9485,Of,1,57,0
3,9485,On,1,65,100
3,9485,Of,1,68,0
3,9485,Of,1,54,0
3,9485,On,1,51,100
3,9485,On,1,52,100
3,94a3,Of,1,50,0
3,94a3,On,1,50,100
3,94bc,Of,1,53,0
3,94bc,On,1,55,100
3,94c2,Of,1,55,0
3,94c2,On,1,54,100
3,94d6,Of,1,54,0
3,94d6,On,1,50,100
3,94e2,Of,1,54,0
3,94e2,On,1,67,100
3,94e2,Of,1,56,0
3,94e2,On,1,51,100
3,94ea,Of,1,54,0
3,94f9,On,1,59,100
3,9518,Of,1,60,0
3,9518,On,1,59,100
3,9518,Of,1,52,0
3,955,Of,1,56,0
3,955,Of,1,64,0
3,9559,Of,1,65,0
3,9559,Of,1,66,0
3,9559,Of,1,56,0
3,9559,On,1,62,100
3,9559,On,1,69,100
3,955a,On,1,66,100
3,955a,Of,1,66,0
3,955a,Of,1,50,0
3,955a,On,1,69,100
3,955a,On,1,65,100
3,955a,Of,1,54,0
3,955a,On,1,50,100
3,9572,Of,1,59,0
3,9572,Of,1,62,0
3,9572,Of,1,52,0
3,9572,On,1,63,100
3,9572,On,1,66,100
3,9572,Of,1,73,0
3,9572,On,1,68,100
3,9572,Of,1,57,0
3,9572,On,1,56,100
3,9572,Of,1,61,0
3,9572,On,1,68,100
3,9572,Of,1,52,0
3,9572,On,1,52,100
3,9572,Of,1,76,0
3,9572,Of,1,61,0
3,9572,On,1,75,100
3,9572,On,1,76,100
3,9572,Of,1,61,0
3,9572,Of,1,67,0
3,9572,Of,1,51,0
3,9572,On,1,54,100
3,957d,On,1,55,100
3,95a3,Of,1,56,0
3,95a3,On,1,61,100
3,95a2,Of,1,55,0
3,95a2,Of,1,52,0
3,95a2,On,1,61,100
3,95a2,On,1,66,100
3,95cb,Of,1,50,0
3,95cb,On,1,51,100
3,95f,Of,1,57,0
3,95f,On,1,61,100
3,95fd,Of,1,56,0
3,95fa,On,1,54,100
3,9637,Of,1,54,0
3,9637,On,1,50,100
3,967c,Of,1,54,0
3,967c,On,1,50,100
3,967d,Of,1,56,0
3,967d,On,1,50,100
3,9683,Of,1,52,0
3,9683,On,1,54,100
3,9697,Of,1,50,0
3,9697,On,1,50,100
3,96a6,Of,1,56,0
3,96a6,On,1,62,100
3,96c4,Of,1,54,0
3,96c4,On,1,52,100
3,96d5,Of,1,56,0
3,96d5,On,1,54,100
3,96e0,Of,1,62,0
3,96e0,Of,1,52,0
3,96e4,On,1,62,100
3,96e4,On,1,50,100
3,96ef,Of,1,54,0
3,96f9,On,1,59,100
3,96e6,Of,1,54,0
3,96e6,On,1,56,100
3,9704,Of,1,59,0
3,9703,On,1,54,100
3,971d,Of,1,51,0
3,971d,On,1,57,100
3,9742,On,1,53,100
3,9756,Of,1,56,0
3,9756,On,1,56,100
3,977d,Of,1,54,0
3,9780,On,1,52,100
3,9795,Of,1,51,0
3,9795,Of,1,56,0
3,9795,On,1,54,100
3,9795,On,1,54,100
3,97bc,Of,1,61,0
3,97bc,On,1,56,100
3,97bc,Of,1,61,0
3,97bc,Of,1,56,0
3,97bc,On,1,59,100
3,97bc,On,1,58,100
3,9831,Of,1,59,0
3,9831,On,1,62,100
3,9831,Of,1,45,0
3,9831,On,1,54,100
3,9878,Of,1,52,0
3,9878,On,1,49,100
3,988,Of,1,45,0
3,988,On,1,46,100
3,988,Of,1,81,0
3,988,On,1,72,100
3,988,On,1,49,100
3,9880,Of,1,57,0
3,988d,Of,1,66,0
3,988d,Of,1,54,0
3,988d,On,1,54,100
3,9891,Of,1,60,0
3,9891,On,1,55,100
3,98a3,Of,1,55,0
3,98a3,On,1,59,100
3,98be,Of,1,50,0
3,98be,On,1,56,100
3,98fa,Of,1,55,0
3,98fa,On,1,55,100
3,98fa,Of,1,54,0
3,98fa,On,1,65,100
3,9924,Of,1,55,0
3,9924,On,1,55,100
3,9949,Of,1,54,0
3,9949,On,1,54,100
3,9958,Of,1,54,0
3,9966,On,1,56,100
3,9966,On,1,54,100
3,9979,Of,1,69,0
3,9979,On,1,70,100
3,9979,Of,1,68,0
3,9979,On,1,54,100
3,9979,Of,1,66,0
3,9979,Of,1,61,0
3,9979,Of,1,51,0
3,9979,Of,1,66,0
3,9979,On,1,66,100
3,9979,On,1,65,100
3,9979,Of,1,66,0
3,9979,On,1,66,100
3,9979,Of,1,56,0
3,9979,On,1,50,100
3,998f,Of,1,54,0
3,998f,On,1,59,100
3,99b7,Of,1,57,0
3,99b7,On,1,61,100
3,99c2,Of,1,52,0
3,99c2,On,1,58,100
3,99c2,Of,1,55,0
3,99c2,On,1,56,100
3,99c2,Of,1,59,0
3,99c2,Of,1,56,0
3,99c2,Of,1,59,0
3,99c2,On,1,54,100
3,99c2,Of,1,66,0
3,99c2,Of,1,61,0
3,99c2,Of,1,54,0
3,99c2,Of,1,52,0
3,99c2,Of,1,61,0
3,99c2,On,1,55,100
3,99c2,On,1,54,100
3,99d7,Of,1,59,0
3,99d7,On,1,54,100
3,99e,Of,1,61,0
3,99e,On,1,67,100
3,99e,Of,1,62,0
3,99e,On,1,60,100
3,99e,On,1,62,100
3,99e,On,1,54,100
3,99e,Of,1,53,0
3,99e,Of,1,69,0
3,99e,Of,1,66,0
3,99
